title,text,id,datatype,startdate,enddate,geometry.type,latitude,longitude
Pyronia tithonus,<a href="https://www.gbif.org/species/7622059" target="_blank">Voir sur GBIF</a>,04b106a0-c6ee-4a77-8fd3-0724553e6f10,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70726,-0.34017
Erynnis tages,<a href="https://www.gbif.org/species/8270406" target="_blank">Voir sur GBIF</a>,074e1ffb-beea-4b19-8570-cb12c53cef2d,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Aricia agestis,<a href="https://www.gbif.org/species/1933095" target="_blank">Voir sur GBIF</a>,bb3d3072-ae1e-49f4-957a-8271bacbc772,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Lampides boeticus,<a href="https://www.gbif.org/species/1924713" target="_blank">Voir sur GBIF</a>,f20573cf-db7f-47a3-a808-d6b2d7544981,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Elkalyce alcetas,<a href="https://www.gbif.org/species/1920864" target="_blank">Voir sur GBIF</a>,24aad294-528e-48bc-9c58-8c19680ba71f,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Boloria dia,<a href="https://www.gbif.org/species/5772890" target="_blank">Voir sur GBIF</a>,1b52d0bc-905c-4234-9356-e02eacc9e676,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Polygonia c-album,<a href="https://www.gbif.org/species/1898544" target="_blank">Voir sur GBIF</a>,c62777d1-65a8-41fd-ab57-cdc062a3fe58,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Colias croceus,<a href="https://www.gbif.org/species/5137612" target="_blank">Voir sur GBIF</a>,43c7de7f-9cab-4d56-9d75-75d96e1ec961,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Maniola jurtina,<a href="https://www.gbif.org/species/5135513" target="_blank">Voir sur GBIF</a>,aaf0e21e-2921-4d11-b104-b00f7639a7af,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Capreolus capreolus,<a href="https://www.gbif.org/species/5220126" target="_blank">Voir sur GBIF</a>,23ec2cb7-8742-4d8b-b5eb-3330aa134d07,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69357,-0.34573
Maculinea arion,<a href="https://www.gbif.org/species/1922311" target="_blank">Voir sur GBIF</a>,cc56ed56-079b-4fe7-aa49-6fea5e118920,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Asplenium adiantum-nigrum,<a href="https://www.gbif.org/species/2650594" target="_blank">Voir sur GBIF</a>,87445cb5-8010-44fb-b4ee-8ae0b039b5a9,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70073,-0.3487
Polygonia c-album,<a href="https://www.gbif.org/species/1898544" target="_blank">Voir sur GBIF</a>,14f6a40d-e82d-49ea-a9e9-da69c5a28cb7,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70534,-0.40324
Leptidea sinapis,<a href="https://www.gbif.org/species/5137903" target="_blank">Voir sur GBIF</a>,acc8c021-8a9d-401e-9461-12c8e0d9893e,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69827,-0.33964
Gonepteryx rhamni,<a href="https://www.gbif.org/species/1920712" target="_blank">Voir sur GBIF</a>,957865e0-54dc-411d-b8ac-2c5010421f69,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69674,-0.39008
Pyrrhosoma nymphula,<a href="https://www.gbif.org/species/1423540" target="_blank">Voir sur GBIF</a>,6ba79aaf-fb6a-4a32-863d-89b37db149c4,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70726,-0.34017
Carcharodus alceae,<a href="https://www.gbif.org/species/8277078" target="_blank">Voir sur GBIF</a>,e6781b54-7857-4a4a-ba49-35024829fbb1,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Turdus iliacus,<a href="https://www.gbif.org/species/2490781" target="_blank">Voir sur GBIF</a>,364beeb5-6c57-40e2-9e3b-4ec8ad7c5108,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70073,-0.3487
Colias croceus,<a href="https://www.gbif.org/species/5137612" target="_blank">Voir sur GBIF</a>,c7a4d137-bcb3-42bc-bf21-07d16bba4d3c,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69827,-0.33964
Melanargia galathea,<a href="https://www.gbif.org/species/7854318" target="_blank">Voir sur GBIF</a>,925912b9-b835-4bda-9bcf-0cfa4cdb5d82,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70726,-0.34017
Alcedo atthis,<a href="https://www.gbif.org/species/2475532" target="_blank">Voir sur GBIF</a>,06418474-adaa-4590-b7ba-6e1499160530,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70534,-0.40324
Alcedo atthis,<a href="https://www.gbif.org/species/2475532" target="_blank">Voir sur GBIF</a>,d3dc7664-1bd2-4d6d-bcee-c661c774a138,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Calopteryx virgo,<a href="https://www.gbif.org/species/1427037" target="_blank">Voir sur GBIF</a>,4fa31859-dba7-459c-ba98-995f34fb8fea,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70726,-0.34017
Phylloscopus bonelli,<a href="https://www.gbif.org/species/2493070" target="_blank">Voir sur GBIF</a>,edcd5443-250b-4379-ae2d-96009fda39a3,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72294,-0.41694
Aricia agestis,<a href="https://www.gbif.org/species/1933095" target="_blank">Voir sur GBIF</a>,cd43f7fc-1bf3-4d8f-b3e7-bf981e4e29fc,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69827,-0.33964
Elkalyce argiades,<a href="https://www.gbif.org/species/1920851" target="_blank">Voir sur GBIF</a>,a45fd1e7-08c8-4882-b95a-ad3b8f8ff01a,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Cyaniris semiargus,<a href="https://www.gbif.org/species/5139156" target="_blank">Voir sur GBIF</a>,260e99a8-c361-4523-969e-e3a3d10ed8ad,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69827,-0.33964
Lullula arborea,<a href="https://www.gbif.org/species/2490604" target="_blank">Voir sur GBIF</a>,f0096076-a4de-4eb8-b4de-d449a28ed1a2,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.71511,-0.37855
Coenonympha pamphilus,<a href="https://www.gbif.org/species/1911461" target="_blank">Voir sur GBIF</a>,696c908a-7dd7-410f-87ac-1ae5e7696d14,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Podarcis muralis,<a href="https://www.gbif.org/species/2469188" target="_blank">Voir sur GBIF</a>,901c3d1f-4a15-41f4-bbfb-03218042121f,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Capreolus capreolus,<a href="https://www.gbif.org/species/5220126" target="_blank">Voir sur GBIF</a>,6693f63d-2d38-4d3d-ac69-0f4199d909c5,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69358,-0.34568
Luscinia megarhynchos,<a href="https://www.gbif.org/species/7660710" target="_blank">Voir sur GBIF</a>,7c9bb3a2-7c4b-4314-bcec-47c41e5322bb,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.71472,-0.39117
Sus scrofa,<a href="https://www.gbif.org/species/7705930" target="_blank">Voir sur GBIF</a>,d76ad2a3-bf47-40c8-a4a7-de494c140ee9,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69357,-0.34573
Cyaniris semiargus,<a href="https://www.gbif.org/species/5139156" target="_blank">Voir sur GBIF</a>,052cff26-42f1-4265-912f-814b82f54486,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Oryctolagus cuniculus,<a href="https://www.gbif.org/species/2436940" target="_blank">Voir sur GBIF</a>,a7cabb84-dc18-4c03-8c7a-38935dd58d30,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Coenonympha pamphilus,<a href="https://www.gbif.org/species/1911461" target="_blank">Voir sur GBIF</a>,df8c4b5a-65df-45af-b13b-227cea706e21,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Erynnis tages,<a href="https://www.gbif.org/species/8270406" target="_blank">Voir sur GBIF</a>,b06b1968-272e-4601-befe-c9e599acd05f,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69827,-0.33964
Pyronia tithonus,<a href="https://www.gbif.org/species/7622059" target="_blank">Voir sur GBIF</a>,4a2dc92e-9a7c-4128-a2fa-23397a0135b3,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Capreolus capreolus,<a href="https://www.gbif.org/species/5220126" target="_blank">Voir sur GBIF</a>,74b262e1-d60e-42b4-ab5d-73075f539096,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69357,-0.34573
Epidalea calamita,<a href="https://www.gbif.org/species/2422507" target="_blank">Voir sur GBIF</a>,0db4b68c-9c0a-4ae9-abc2-10832c451495,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70495,-0.41585
Capreolus capreolus,<a href="https://www.gbif.org/species/5220126" target="_blank">Voir sur GBIF</a>,c98d66c1-e2b2-4840-a051-99c343e2ab25,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69357,-0.34573
Melitaea phoebe,<a href="https://www.gbif.org/species/7934873" target="_blank">Voir sur GBIF</a>,c8f52d50-0a6f-44cb-91a6-af47e656d9bd,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Sus scrofa,<a href="https://www.gbif.org/species/7705930" target="_blank">Voir sur GBIF</a>,efc93242-2a7d-4b0d-ab53-01e81f41536e,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69358,-0.34568
Elkalyce alcetas,<a href="https://www.gbif.org/species/1920864" target="_blank">Voir sur GBIF</a>,b044819d-99b0-4250-8eb2-8e818437bfbc,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Lycaena phlaeas,<a href="https://www.gbif.org/species/1929697" target="_blank">Voir sur GBIF</a>,343f1280-2eb5-4046-8c0e-bd29c721f82b,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.73194,-0.41749
Capreolus capreolus,<a href="https://www.gbif.org/species/5220126" target="_blank">Voir sur GBIF</a>,0e88cd78-3a8e-41d1-b4e0-cd32ae2f9fe3,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69358,-0.34568
Polyommatus icarus,<a href="https://www.gbif.org/species/5140214" target="_blank">Voir sur GBIF</a>,5a7b44a7-5f32-460b-a536-9cd88c284209,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Lissotriton helveticus,<a href="https://www.gbif.org/species/5218410" target="_blank">Voir sur GBIF</a>,58193824-5271-49af-a714-272604008df1,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72449,-0.36647
Salamandra salamandra,<a href="https://www.gbif.org/species/2431776" target="_blank">Voir sur GBIF</a>,8d828e5e-b958-4bb8-a498-6931cd5b4c60,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69751,-0.36486
Polygonia c-album,<a href="https://www.gbif.org/species/1898544" target="_blank">Voir sur GBIF</a>,ef561e95-492d-4e3a-88d0-1d914b1b37bb,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72411,-0.37909
Leptidea sinapis,<a href="https://www.gbif.org/species/5137903" target="_blank">Voir sur GBIF</a>,f1ed2550-7727-4d5f-9494-cecae39691ba,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Pyronia tithonus,<a href="https://www.gbif.org/species/7622059" target="_blank">Voir sur GBIF</a>,338dfd01-1d0d-4856-81f2-b799ac414420,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72487,-0.35386
Ochlodes venata,<a href="https://www.gbif.org/species/7389824" target="_blank">Voir sur GBIF</a>,4a204099-806a-49f0-9cc1-fd49de840095,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69827,-0.33964
Pyronia tithonus,<a href="https://www.gbif.org/species/7622059" target="_blank">Voir sur GBIF</a>,cbe9af13-3e04-429b-b0fd-50a1393d4f3d,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69827,-0.33964
Lycopsis arvensis,<a href="https://www.gbif.org/species/5341197" target="_blank">Voir sur GBIF</a>,09793d68-d337-4a70-860c-36951d9bec06,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70778,-0.37413
Vanellus vanellus,<a href="https://www.gbif.org/species/2480242" target="_blank">Voir sur GBIF</a>,c6b5f789-ddf6-4bf8-8494-d9421d191344,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.70534,-0.40324
Hierophis viridiflavus,<a href="https://www.gbif.org/species/2458916" target="_blank">Voir sur GBIF</a>,42bce1dd-28df-4e5a-9596-769acd6bff6a,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.72449,-0.36647
Capreolus capreolus,<a href="https://www.gbif.org/species/5220126" target="_blank">Voir sur GBIF</a>,bdb68599-59db-40c3-8177-895ba03f16bf,gbif,2011-01-01T00:00:00.000Z,2011-12-31T00:00:00.000Z,Point,44.69358,-0.34568
Gambusia holbrooki,<a href="https://www.gbif.org/species/2350570" target="_blank">Voir sur GBIF</a>,9823bc7c-b5b6-4915-ab95-fd9ba8c812f0,gbif,2011-10-04T00:00:00.000Z,2011-10-04T00:00:00.000Z,Point,44.70778,-0.37413
Gasterosteus aculeatus,<a href="https://www.gbif.org/species/4286327" target="_blank">Voir sur GBIF</a>,244537bf-66ae-4283-b347-7976e85fb645,gbif,2011-10-04T00:00:00.000Z,2011-10-04T00:00:00.000Z,Point,44.70778,-0.37413
Pomatoschistus minutus,<a href="https://www.gbif.org/species/2379300" target="_blank">Voir sur GBIF</a>,9dae2c17-d9b5-4471-9021-c73863cbaabe,gbif,2011-10-04T00:00:00.000Z,2011-10-04T00:00:00.000Z,Point,44.70778,-0.37413
Anguilla anguilla,<a href="https://www.gbif.org/species/5212973" target="_blank">Voir sur GBIF</a>,e06da0fb-f882-43b5-acf6-8190498e297a,gbif,2011-10-04T00:00:00.000Z,2011-10-04T00:00:00.000Z,Point,44.70778,-0.37413
Squalius cephalus,<a href="https://www.gbif.org/species/2365685" target="_blank">Voir sur GBIF</a>,dc7593ba-8dd3-44f1-9e28-957a4922b1c8,gbif,2011-10-04T00:00:00.000Z,2011-10-04T00:00:00.000Z,Point,44.70778,-0.37413
Anguilla anguilla,<a href="https://www.gbif.org/species/5212973" target="_blank">Voir sur GBIF</a>,dd6396f0-a553-4ab9-ae7b-de0a23f3b558,gbif,2011-09-30T00:00:00.000Z,2011-09-30T00:00:00.000Z,Point,44.70778,-0.37413
Lampetra planeri,<a href="https://www.gbif.org/species/2421402" target="_blank">Voir sur GBIF</a>,e212b7d5-e4a1-4c98-b758-2d768dd65d56,gbif,2011-09-30T00:00:00.000Z,2011-09-30T00:00:00.000Z,Point,44.70778,-0.37413
Abramis brama,<a href="https://www.gbif.org/species/9809222" target="_blank">Voir sur GBIF</a>,fa87520c-1f1b-4c30-bf57-b0503d42e2cc,gbif,2011-09-28T00:00:00.000Z,2011-09-28T00:00:00.000Z,Point,44.73669,-0.36622
Anguilla anguilla,<a href="https://www.gbif.org/species/5212973" target="_blank">Voir sur GBIF</a>,e127b132-6bd3-4e13-9114-625ac4b70ae4,gbif,2011-09-28T00:00:00.000Z,2011-09-28T00:00:00.000Z,Point,44.73669,-0.36622
Anguilla anguilla,<a href="https://www.gbif.org/species/5212973" target="_blank">Voir sur GBIF</a>,faa3f1e4-ec8b-457d-b84e-994dc70b2cb2,gbif,2011-09-28T00:00:00.000Z,2011-09-28T00:00:00.000Z,Point,44.73669,-0.36622
Vespa crabro,<a href="https://www.gbif.org/species/1311527" target="_blank">Voir sur GBIF</a>,65992897-49ba-4e3f-bf1e-eb919d9c48a0,gbif,2011-08-26T18:02:00.000Z,2011-08-26T18:02:00.000Z,Point,44.710333,-0.40472
Oenanthe lachenalii,<a href="https://www.gbif.org/species/5540332" target="_blank">Voir sur GBIF</a>,029b60af-f318-49c6-b706-a8588b0b9919,gbif,2011-04-07T00:00:00.000Z,2011-04-07T00:00:00.000Z,Point,44.69358,-0.34568
Certhia brachydactyla,<a href="https://www.gbif.org/species/7806848" target="_blank">Voir sur GBIF</a>,fa89ccab-d8ff-408c-839e-63a6e8bca5a9,gbif,2011-02-13T00:00:00.000Z,2011-02-13T00:00:00.000Z,Point,44.72399,-0.41103
Coccothraustes coccothraustes,<a href="https://www.gbif.org/species/2494329" target="_blank">Voir sur GBIF</a>,fbcf00d4-7370-41fe-9333-51b4773d2f94,gbif,2011-02-13T00:00:00.000Z,2011-02-13T00:00:00.000Z,Point,44.72399,-0.41103
Fringilla coelebs,<a href="https://www.gbif.org/species/2494422" target="_blank">Voir sur GBIF</a>,c0826c09-a554-4b61-81fe-3dad8b4fadd8,gbif,2011-02-13T00:00:00.000Z,2011-02-13T00:00:00.000Z,Point,44.72399,-0.41103
Garrulus glandarius,<a href="https://www.gbif.org/species/5229493" target="_blank">Voir sur GBIF</a>,ce8a3e2f-5edb-4fb9-b867-87b86c49158c,gbif,2011-02-13T00:00:00.000Z,2011-02-13T00:00:00.000Z,Point,44.72399,-0.41103
Turdus philomelos,<a href="https://www.gbif.org/species/7901064" target="_blank">Voir sur GBIF</a>,5508d0d3-ca97-4cb6-807d-ea5f17241a20,gbif,2011-02-13T00:00:00.000Z,2011-02-13T00:00:00.000Z,Point,44.72399,-0.41103
Parus major,<a href="https://www.gbif.org/species/9705453" target="_blank">Voir sur GBIF</a>,fba8f1e3-c789-4979-be77-f169d586f675,gbif,2011-02-13T00:00:00.000Z,2011-02-13T00:00:00.000Z,Point,44.72399,-0.41103
Procyon lotor,<a href="https://www.gbif.org/species/5218786" target="_blank">Voir sur GBIF</a>,1c718be9-693f-43ae-969f-399f0cf40e63,gbif,2011-01-01T00:00:00.000Z,2011-01-01T00:00:00.000Z,Point,44.69358,-0.34568
Melanargia galathea,<a href="https://www.gbif.org/species/7854318" target="_blank">Voir sur GBIF</a>,174d8402-b63a-4308-94f7-de5ee4d71024,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.72372,-0.39171
Upupa epops,<a href="https://www.gbif.org/species/2498415" target="_blank">Voir sur GBIF</a>,48c00052-e99c-4fa9-8ee2-6df2352dc8c9,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71511,-0.37855
Hippolais polyglotta,<a href="https://www.gbif.org/species/2493214" target="_blank">Voir sur GBIF</a>,bb4db6d8-df5d-4541-98cb-ad0ac12f5e8f,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.72372,-0.39171
Ardea cinerea,<a href="https://www.gbif.org/species/9797180" target="_blank">Voir sur GBIF</a>,9f024fc7-2a64-40ae-9fe3-0a8380f471ca,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71395,-0.41639
Spinus spinus,<a href="https://www.gbif.org/species/6092830" target="_blank">Voir sur GBIF</a>,218ec5ff-6864-4e09-a834-cd3396f53cfc,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71395,-0.41639
Vanessa atalanta,<a href="https://www.gbif.org/species/1898286" target="_blank">Voir sur GBIF</a>,bd6d0ae6-d03f-4c6b-9d97-6771bb64abe7,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.69674,-0.39008
Gonepteryx rhamni,<a href="https://www.gbif.org/species/1920712" target="_blank">Voir sur GBIF</a>,eeeba5c8-2cca-4bf6-a59d-371fd304657a,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.69789,-0.35225
Maniola jurtina,<a href="https://www.gbif.org/species/5135513" target="_blank">Voir sur GBIF</a>,39f7f515-414a-4bdd-b927-3851c5da6864,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.72372,-0.39171
Capreolus capreolus,<a href="https://www.gbif.org/species/5220126" target="_blank">Voir sur GBIF</a>,1ba32fb3-eb68-45c1-a19b-9981c210b69b,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.69674,-0.39008
Phoenicurus phoenicurus,<a href="https://www.gbif.org/species/5739317" target="_blank">Voir sur GBIF</a>,6794155c-f9f5-459a-876a-85aafd1c9f73,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71626,-0.34071
Coenonympha arcania,<a href="https://www.gbif.org/species/7728366" target="_blank">Voir sur GBIF</a>,8c11d6dc-008b-463d-83bd-3ec1d3f1b8b7,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.72372,-0.39171
Papilio machaon,<a href="https://www.gbif.org/species/8225376" target="_blank">Voir sur GBIF</a>,aa826429-5da0-4c88-804c-02b5f6ef4f10,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.69674,-0.39008
Pieris brassicae,<a href="https://www.gbif.org/species/1920506" target="_blank">Voir sur GBIF</a>,19c92e76-29f7-495f-8601-be512bf94460,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.72372,-0.39171
Oriolus oriolus,<a href="https://www.gbif.org/species/2488949" target="_blank">Voir sur GBIF</a>,8fb7dcbe-69eb-47f9-b9de-169747f09007,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.72333,-0.40432
Erynnis tages,<a href="https://www.gbif.org/species/8270406" target="_blank">Voir sur GBIF</a>,be18c58b-8edb-4d07-9574-ca9eacabbd12,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71472,-0.39117
Meles meles,<a href="https://www.gbif.org/species/2433875" target="_blank">Voir sur GBIF</a>,2f89df19-9b5a-4cbd-ac99-605cc01511e9,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71626,-0.34071
Pyronia tithonus,<a href="https://www.gbif.org/species/7622059" target="_blank">Voir sur GBIF</a>,fda9edd0-7a3c-4810-8a24-56e68f8fabf2,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.69674,-0.39008
Aglais io,<a href="https://www.gbif.org/species/4535827" target="_blank">Voir sur GBIF</a>,bcafa9ca-82af-4ebc-9606-3da411478f74,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.72372,-0.39171
Anser anser,<a href="https://www.gbif.org/species/2498036" target="_blank">Voir sur GBIF</a>,383a569b-4c55-4412-9f47-1ae9f9611a62,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.70534,-0.40324
Oriolus oriolus,<a href="https://www.gbif.org/species/2488949" target="_blank">Voir sur GBIF</a>,1c87c8cd-dc6b-4696-840d-43dd77d62219,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71626,-0.34071
Anthocharis cardamines,<a href="https://www.gbif.org/species/1919712" target="_blank">Voir sur GBIF</a>,ee626287-6bf6-4202-a69e-a7c14b9d774c,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71472,-0.39117
Turdus pilaris,<a href="https://www.gbif.org/species/2490737" target="_blank">Voir sur GBIF</a>,175fc23d-766f-4f56-aec5-8396e0b2ea7d,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71395,-0.41639
Papilio machaon,<a href="https://www.gbif.org/species/8225376" target="_blank">Voir sur GBIF</a>,db6e2458-c4ae-410f-a382-9910a4bb70ea,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71472,-0.39117
Vanellus vanellus,<a href="https://www.gbif.org/species/2480242" target="_blank">Voir sur GBIF</a>,15cc6c67-4ee3-4c39-a391-f2e4f0564b15,gbif,2010-01-01T00:00:00.000Z,2010-12-31T00:00:00.000Z,Point,44.71395,-0.41639
